Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.698623,5.059,5.027,0.152,5.187,5.187
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.704475,5.852,5.404,0.117,4.739,4.739
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.709399,4.924,5.335,0.118,5.15,5.15
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.714892,5.492,5.672,0.121,5.33,5.33
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.720024,5.132,5.041,0.118,5.239,5.239
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.725076,5.052,5.028,0.123,5.215,5.215
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.730681,5.605,5.336,0.107,4.947,4.947
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.735842,5.161,5.341,0.109,5.126,5.126
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.741386,5.544,5.342,0.105,4.924,4.924
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.749482,8.095,8.122,0.111,4.951,4.951
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.755952,6.471,6.483,0.111,4.964,4.964
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.761106,5.154,5.275,0.11,5.084,5.084
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.766404,5.297,5.313,0.115,5.1,5.1
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.771819,5.415,5.313,0.107,4.998,4.998
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.777026,5.208,5.271,0.112,5.061,5.061
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.782244,5.218,5.414,0.113,5.257,5.257
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.787135,4.891,5.313,0.111,5.679,5.679
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.79247,5.334,4.959,0.118,5.303,5.303
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.798083,5.613,5.281,0.112,4.971,4.971
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.803376,5.293,5.356,0.114,5.034,5.034
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.808831,5.455,5.403,0.149,4.981,4.981
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.814064,5.233,5.682,0.131,5.431,5.431
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.819116,5.053,5.044,0.121,5.422,5.422
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.824574,5.458,5.235,0.116,5.199,5.199
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.830125,5.551,5.306,0.125,4.955,4.955
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.835365,5.24,5.312,0.113,5.027,5.027
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.840917,5.552,5.421,0.103,4.896,4.896
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.848983,8.066,8.107,0.12,4.936,4.936
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.855172,6.189,6.177,0.113,4.924,4.924
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.860457,5.284,5.357,0.117,4.997,4.997
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.865883,5.426,5.319,0.117,4.889,4.889
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.871063,5.18,5.316,0.113,5.026,5.026
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.876226,5.163,5.38,0.108,5.243,5.243
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.881408,5.182,5.282,0.126,5.343,5.343
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.886473,5.065,5.135,0.118,5.413,5.413
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.892039,5.566,5.254,0.112,5.1,5.1
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.897212,5.173,5.366,0.105,5.293,5.293
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.9027,5.488,5.337,0.112,5.142,5.142
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.908076,5.376,5.284,0.113,5.051,5.051
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.914014,5.939,5.87,0.104,4.982,4.982
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.918643,4.629,5.307,0.115,5.66,5.66
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.92379,5.147,4.952,0.124,5.464,5.464
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.929491,5.701,5.306,0.106,5.07,5.07
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.934315,4.824,5.331,0.12,5.577,5.577
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.940148,5.832,5.28,0.104,5.024,5.024
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.948354,8.206,8.012,0.115,4.83,4.83
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.954724,6.37,6.409,0.102,4.869,4.869
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.959779,5.055,5.288,0.116,5.102,5.102
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.965021,5.242,5.285,0.113,5.145,5.145
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.970518,5.497,5.362,0.116,5.011,5.011
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.975714,5.196,5.386,0.107,5.201,5.201
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.98129,5.576,5.303,0.115,4.928,4.928
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.986315,5.025,5.339,0.114,5.243,5.243
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.991722,5.407,5.259,0.117,5.094,5.094
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,3.996864,5.142,5.054,0.103,5.007,5.007
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.002335,5.471,5.378,0.118,4.914,4.914
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.007712,5.377,5.43,0.122,4.967,4.967
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.012994,5.282,5.304,0.118,4.99,4.99
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.01886,5.866,5.809,0.103,4.933,4.933
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.023439,4.579,5.337,0.11,5.691,5.691
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.028528,5.09,5.179,0.12,5.78,5.78
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.033881,5.353,5.159,0.121,5.586,5.586
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.039705,5.823,5.144,0.1,4.907,4.907
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.04481,5.105,5.327,0.123,5.128,5.128
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.052701,7.891,7.501,0.118,4.739,4.739
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.059298,6.597,6.75,0.118,4.892,4.892
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.06486,5.562,5.622,0.106,4.952,4.952
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.069455,4.595,5.131,0.119,5.488,5.488
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.074516,5.061,5.25,0.118,5.677,5.677
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.080068,5.552,5.305,0.124,5.43,5.43
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.085817,5.749,5.317,0.1,4.998,4.998
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.090593,4.776,5.28,0.107,5.501,5.501
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.095769,5.176,4.993,0.123,5.319,5.319
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.101178,5.409,5.441,0.136,5.351,5.351
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.106196,5.018,5.4,0.125,5.734,5.734
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.111575,5.379,5.274,0.112,5.629,5.629
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.117508,5.933,5.322,0.098,5.018,5.018
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.122289,4.78,5.265,0.109,5.503,5.503
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.127961,5.672,5.402,0.105,5.232,5.232
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.132898,4.936,5.704,0.111,6,6
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.13811,5.213,5.079,0.117,5.866,5.866
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.143642,5.532,4.99,0.116,5.324,5.324
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.152116,8.475,8.071,0.121,4.92,4.92
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.158513,6.397,6.385,0.112,4.909,4.909
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.163651,5.138,5.29,0.114,5.061,5.061
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.169079,5.428,5.334,0.117,4.967,4.967
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.174606,5.527,5.507,0.227,4.948,4.948
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.179725,5.119,5.306,0.114,5.135,5.135
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.184434,4.709,5.381,0.123,5.808,5.808
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.19011,5.676,5.195,0.145,5.326,5.326
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.195156,5.046,5.3,0.105,5.58,5.58
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.200759,5.602,5.361,0.115,5.339,5.339
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.205694,4.936,5.366,0.119,5.769,5.769
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.210945,5.251,5.08,0.142,5.598,5.598
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.216359,5.413,5.151,0.134,5.336,5.336
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.221807,5.448,5.292,0.127,5.179,5.179
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.226956,5.149,5.293,0.122,5.324,5.324
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.232665,5.709,5.654,0.116,5.269,5.269
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.23785,5.185,5.28,0.122,5.363,5.363
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.244651,6.801,6.345,0.118,4.907,4.907
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.251329,6.678,6.713,0.121,4.942,4.942
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.257538,6.209,6.249,0.114,4.982,4.982
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.26324,5.702,5.644,0.122,4.923,4.923
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.268133,4.893,5.367,0.121,5.398,5.398
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.273286,5.153,5.276,0.118,5.521,5.521
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.278774,5.489,5.319,0.145,5.351,5.351
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.28407,5.295,5.37,0.117,5.426,5.426
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.289217,5.148,5.276,0.114,5.555,5.555
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.294815,5.598,5.379,0.107,5.336,5.336
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.299936,5.121,5.281,0.111,5.496,5.496
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.304944,5.008,5.401,0.132,5.889,5.889
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.310418,5.474,5.081,0.114,5.496,5.496
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.315723,5.305,5.319,0.117,5.51,5.51
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.321332,5.608,5.359,0.112,5.261,5.261
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.326601,5.27,5.297,0.121,5.288,5.288
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.331993,5.392,5.693,0.113,5.588,5.588
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.33708,5.087,5.308,0.126,5.81,5.81
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.342973,5.893,5.302,0.104,5.219,5.219
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.351237,8.264,7.825,0.129,4.78,4.78
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.357435,6.198,6.315,0.112,4.897,4.897
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.362887,5.452,5.543,0.115,4.989,4.989
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.368012,5.125,5.283,0.113,5.147,5.147
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.373342,5.33,5.28,0.111,5.096,5.096
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.378599,5.257,5.42,0.104,5.26,5.26
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.383593,4.994,5.396,0.113,5.662,5.662
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.389282,5.689,5.396,0.117,5.369,5.369
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.394744,5.463,5.343,0.109,5.249,5.249
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.400214,5.469,5.42,0.106,5.199,5.199
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.40518,4.966,5.286,0.109,5.52,5.52
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.410821,5.641,5.329,0.109,5.207,5.207
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.416276,5.455,5.345,0.111,5.097,5.097
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.421545,5.269,5.292,0.137,5.12,5.12
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.427748,6.203,6.015,0.118,4.932,4.932
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.432879,5.13,5.465,0.194,5.266,5.266
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.437593,4.714,5.17,0.121,5.722,5.722
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.443186,5.593,5.039,0.123,5.168,5.168
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.451263,8.078,7.763,0.113,4.853,4.853
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.457805,6.541,6.603,0.147,4.915,4.915
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.463116,5.312,5.385,0.115,4.988,4.988
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.468295,5.178,5.272,0.12,5.082,5.082
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.473739,5.445,5.328,0.118,4.966,4.966
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.479335,5.595,5.497,0.116,4.867,4.867
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.48419,4.856,5.296,0.124,5.308,5.308
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.489396,5.205,5.331,0.131,5.434,5.434
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.49455,5.155,5.332,0.116,5.611,5.611
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.500295,5.745,5.218,0.102,5.084,5.084
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.504744,4.449,5.382,0.112,6.017,6.017
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.510664,5.919,5.113,0.118,5.211,5.211
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.515612,4.949,5.021,0.129,5.284,5.284
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.520869,5.257,5.31,0.127,5.336,5.336
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.526561,5.692,5.345,0.105,4.989,4.989
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.531806,5.245,5.776,0.135,5.521,5.521
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.536831,5.025,5.374,0.116,5.87,5.87
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.5428,5.969,5.242,0.106,5.144,5.144
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.550867,8.067,7.77,0.116,4.847,4.847
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.55713,6.263,6.298,0.116,4.882,4.882
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.562564,5.433,5.426,0.111,4.875,4.875
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.567883,5.319,5.343,0.114,4.899,4.899
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.572986,5.103,5.286,0.116,5.082,5.082
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.578358,5.372,5.304,0.118,5.014,5.014
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.584293,5.935,5.856,0.107,4.935,4.935
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.588841,4.549,5.28,0.113,5.666,5.666
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.594294,5.453,5.106,0.112,5.318,5.318
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.59947,5.175,5.27,0.121,5.413,5.413
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.604947,5.478,5.291,0.107,5.227,5.227
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.610253,5.306,5.338,0.112,5.259,5.259
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.61558,5.327,5.306,0.115,5.237,5.237
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.620881,5.301,5.348,0.113,5.285,5.285
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.626069,5.188,5.381,0.149,5.478,5.478
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.631755,5.686,5.688,0.104,5.479,5.479
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.636606,4.851,5.09,0.118,5.719,5.719
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.642562,5.955,5.319,0.111,5.083,5.083
Three_Kingdoms.exe,2032,0x0000000006BB2010,DXGI,0,0,1,Hardware Composed: Independent Flip,0,4.650374,7.813,7.721,0.112,4.991,4.991
